Vector,Labels
"[ 9.23976153e-02 -4.08836752e-02 -5.96554652e-02  1.42823890e-01
 -1.02634750e-01 -2.45957635e-03  3.93423671e-03 -1.43409073e-01
  5.42740449e-02  5.41018695e-02  7.10728094e-02  1.35947347e-01
  4.46028933e-02 -1.13836698e-01  2.04658374e-01  4.30542268e-02
  7.91473314e-02  1.03429742e-01 -1.22032538e-01  1.98081322e-02
 -3.08028683e-02  8.39559361e-02  3.43894288e-02  1.45316049e-01
 -8.46428424e-02  1.11028012e-02  6.71109334e-02 -8.92374814e-02
 -3.37750763e-02 -7.97010958e-03 -4.05524345e-03 -3.02073717e-01
 -3.26888114e-02 -1.02367759e-01 -4.63872291e-02  5.05593186e-03
  1.37743205e-01  4.32251878e-02 -7.31187910e-02  1.14286378e-01
 -3.67552824e-02 -6.20191507e-02  1.13496698e-01 -1.01404011e-01
 -7.66891837e-02  1.50750846e-01 -9.33590233e-02 -8.15533698e-02
  1.68630049e-01  2.48713456e-02 -1.26567334e-02 -6.45350059e-03
  8.74044299e-02 -4.67400774e-02 -3.76653448e-02 -4.66782302e-02
  4.73879240e-02 -6.63394555e-02 -6.04029484e-02  7.42588192e-02
  8.20704252e-02  2.89486889e-02 -2.09257007e-02 -7.26156980e-02
  6.62914068e-02  1.82975546e-01  2.08486430e-02 -9.41390395e-02
  1.22503854e-01 -1.32990345e-01  9.53895785e-03  1.71759918e-01
 -3.77836823e-02 -7.95331672e-02  1.03889470e-04 -2.65993383e-02
 -4.99371588e-02  1.14626691e-01 -2.47861929e-02 -2.00254470e-02
  1.73112243e-01 -1.69340000e-02  1.27710169e-02 -5.81116043e-02
  1.73913371e-02  7.63925817e-03  1.76008642e-01 -2.55501550e-02
 -7.32242540e-02  1.33411735e-01 -7.35608116e-02  2.43055932e-02
 -3.63130355e-03 -1.37970313e-01 -1.74906567e-01 -6.70079235e-03
 -4.77219671e-02 -9.58813429e-02  1.58135653e-01  4.64156419e-02
 -3.62288370e-03  7.77273998e-02  2.30179261e-02 -1.17784329e-02
  1.47791198e-02  7.31080174e-02 -6.43017516e-02 -8.50691572e-02
  4.88002189e-02  3.89159285e-02 -4.38435450e-02 -8.45649689e-02
  4.84226234e-02  8.52923747e-03 -1.14878923e-01  8.21654499e-02
 -8.20631981e-02  1.21234044e-01 -3.31125632e-02 -1.75612867e-01
  2.49036718e-02 -1.71257421e-01 -6.01441078e-02  2.66475230e-02
 -1.71389971e-02  6.47945795e-03  8.03516582e-02  5.92080131e-02]",94
"[ 0.07962543 -0.04329784 -0.07191595  0.11891388 -0.10691829 -0.0102179
  0.00223969 -0.11860885  0.07076273  0.07050846  0.07153588  0.12809242
  0.06626328 -0.12046614  0.20632648  0.01816786  0.07832817  0.0850159
 -0.12105101  0.02295732 -0.02549485  0.11772669  0.02907382  0.136974
 -0.09604375  0.0143693   0.05823296 -0.1007055  -0.03031431  0.00925849
 -0.01588596 -0.2952547  -0.0475876  -0.09054338 -0.04496935 -0.01023761
  0.13631691  0.03784781 -0.06399927  0.11569613 -0.05861233 -0.05752604
  0.11204223 -0.08853137 -0.06150795  0.13544837 -0.09909365 -0.07469083
  0.18275143  0.02394628 -0.00199408  0.00384105  0.09199544 -0.04691453
 -0.05303952 -0.054547    0.0320066  -0.05840685 -0.07884701  0.08026504
  0.08455267  0.02452373 -0.02099485 -0.08315857  0.06736243  0.15431364
  0.00815598 -0.11481133  0.09869396 -0.12195777 -0.01052858  0.15885463
 -0.04198304 -0.10430171 -0.0011366  -0.01666336 -0.04145141  0.10722748
 -0.03031161 -0.04660298  0.17699109 -0.02258475  0.0192921  -0.0546257
  0.02107619 -0.00497264  0.16951063 -0.03528619 -0.06709387  0.13540712
 -0.08724827  0.0400449  -0.00810904 -0.14623815 -0.18971847 -0.00465919
 -0.07940004 -0.0993173   0.15518159  0.04280529 -0.00896833  0.08900855
  0.02412257 -0.01421321  0.0396229   0.06576801 -0.05463564 -0.07633318
  0.04597585  0.0660662  -0.02333281 -0.09697463  0.03348554  0.01075252
 -0.10758611  0.08296288 -0.05862788  0.1412891  -0.03027204 -0.19561163
  0.03737014 -0.15474826 -0.06367186  0.03596333 -0.01616776  0.01954066
  0.08697096  0.05464309]",86
"[ 8.00558925e-02 -4.05875184e-02 -7.09288120e-02  1.30992427e-01
 -9.53176692e-02 -7.28386967e-03 -3.36645334e-03 -1.26667961e-01
  5.95320612e-02  7.05860108e-02  7.82835260e-02  1.34764403e-01
  5.29577099e-02 -1.14302695e-01  2.07302734e-01  2.54083686e-02
  8.70324820e-02  8.61103833e-02 -1.23762831e-01  1.64293870e-02
 -1.48691908e-02  1.15100048e-01  2.56370306e-02  1.36281386e-01
 -9.39760730e-02  1.15865022e-02  6.14103712e-02 -9.92873535e-02
 -3.64044607e-02  3.20122903e-03 -2.32499670e-02 -2.99481243e-01
 -5.25288060e-02 -9.66886580e-02 -4.38826978e-02  2.57592229e-03
  1.34116992e-01  3.26107852e-02 -6.53658733e-02  1.13624752e-01
 -4.57242168e-02 -5.98682538e-02  1.19430915e-01 -9.37305614e-02
 -6.97428212e-02  1.35962293e-01 -8.91507193e-02 -7.41924271e-02
  1.74801901e-01  1.94025133e-02 -5.30143408e-03 -2.86251190e-03
  9.28433314e-02 -5.31643033e-02 -4.36582565e-02 -4.03606109e-02
  3.80960219e-02 -5.25350384e-02 -7.74067566e-02  7.07403421e-02
  8.40198174e-02  1.98681764e-02 -2.08090730e-02 -8.06445405e-02
  7.12746009e-02  1.64934769e-01  2.36054864e-02 -1.26960769e-01
  1.05759591e-01 -1.22390866e-01 -1.95162781e-02  1.61762953e-01
 -4.62318957e-02 -9.30626988e-02 -2.94410074e-05 -1.31618381e-02
 -4.30448055e-02  1.09822124e-01 -3.15138809e-02 -4.47278470e-02
  1.70076087e-01 -2.72540469e-02  2.14024689e-02 -6.48003072e-02
  2.44265813e-02 -5.00488235e-03  1.52591377e-01 -3.07457596e-02
 -7.65928775e-02  1.35092542e-01 -8.67872164e-02  4.14347649e-02
 -4.45830170e-03 -1.51088536e-01 -1.89857125e-01  5.80912828e-03
 -7.40339756e-02 -1.03276275e-01  1.59718379e-01  4.36348692e-02
 -1.01893917e-02  9.42417383e-02  2.06921306e-02 -2.28672605e-02
  2.92826835e-02  8.24959129e-02 -5.80843054e-02 -7.97498673e-02
  4.69669998e-02  6.16437010e-02 -1.93482935e-02 -9.30714160e-02
  3.98014635e-02  9.85033065e-03 -1.04746558e-01  7.65619203e-02
 -5.52786551e-02  1.32312089e-01 -2.01324672e-02 -1.88070342e-01
  3.33361216e-02 -1.61482319e-01 -5.91959096e-02  3.50571573e-02
 -1.48923006e-02  2.39334032e-02  8.04270953e-02  4.97475453e-02]",75
"[ 0.07748474 -0.0355345  -0.07023841  0.12442561 -0.09610056 -0.00331897
  0.00264227 -0.13368084  0.06125375  0.06718126  0.08305442  0.12948373
  0.05111283 -0.11374348  0.21020147  0.02580807  0.07345161  0.09180415
 -0.12382166  0.02394749 -0.03121605  0.11450474  0.02576443  0.14827244
 -0.08721252  0.02723464  0.0588366  -0.08271381 -0.0277839   0.00281066
 -0.01789868 -0.2907856  -0.05372228 -0.09182616 -0.05166999 -0.00289794
  0.13629846  0.04258582 -0.07143653  0.1200962  -0.04740714 -0.06254894
  0.11655682 -0.09603288 -0.07832903  0.14341797 -0.09560286 -0.07525263
  0.1814766   0.01518939 -0.01216574  0.0010275   0.08777297 -0.05044158
 -0.05315935 -0.04186768  0.044121   -0.05751003 -0.06723118  0.07696664
  0.08592623  0.02328791 -0.02700617 -0.07544501  0.06459717  0.1617261
  0.00345582 -0.11483268  0.11300712 -0.13221097 -0.00783762  0.16215415
 -0.04378717 -0.09924397  0.00167703 -0.01368666 -0.032944    0.1113257
 -0.02139255 -0.0324225   0.1651066  -0.01467582  0.02298049 -0.05931771
  0.02094794 -0.00740554  0.16343892 -0.03128838 -0.0795221   0.13226774
 -0.08951894  0.04495918  0.00266197 -0.15460862 -0.18159373 -0.00859169
 -0.07605194 -0.09121399  0.16430905  0.04481389 -0.00407228  0.10108187
  0.02000393 -0.01713788  0.02132835  0.07356759 -0.06555858 -0.08258971
  0.05157125  0.06820077 -0.0302854  -0.08767685  0.0461414   0.01375935
 -0.10680374  0.07953772 -0.05995684  0.13277157 -0.03303168 -0.18421476
  0.03755145 -0.15085134 -0.0589013   0.02973634 -0.0107805   0.01880338
  0.08155049  0.05514991]",82
"[ 0.07838744 -0.02970558 -0.07821465  0.13567342 -0.08840051 -0.0076038
 -0.01052197 -0.11883432  0.06625485  0.0659146   0.06879615  0.14579085
  0.04648242 -0.12986481  0.20613077  0.0264301   0.07981955  0.09635349
 -0.11802867  0.009551   -0.01302813  0.10198435  0.02781204  0.13562201
 -0.0920701   0.00861101  0.05779532 -0.09581258 -0.03914371 -0.00477395
 -0.0171748  -0.3001608  -0.04630078 -0.10316359 -0.04754506  0.0051137
  0.13685808  0.02238571 -0.05692273  0.11679991 -0.05359495 -0.06736216
  0.12083072 -0.10557781 -0.07909781  0.12766989 -0.08779976 -0.07198991
  0.17955378  0.00989885 -0.01755752 -0.00704644  0.09081568 -0.06099544
 -0.04730757 -0.0433904   0.02945611 -0.06415503 -0.0778983   0.06843289
  0.07612344  0.01598701 -0.02309413 -0.08415347  0.06125174  0.16939396
  0.02772493 -0.11631136  0.10459726 -0.11515885 -0.00720779  0.15961114
 -0.04407558 -0.09378091 -0.00343772 -0.02850016 -0.04833226  0.11249879
 -0.02436543 -0.0350157   0.18129268 -0.02637984  0.02253278 -0.06345545
  0.02363207 -0.0042822   0.15650201 -0.03340786 -0.06242219  0.13144284
 -0.08880163  0.03795299 -0.00208597 -0.144009   -0.19329973  0.00784477
 -0.07771046 -0.08875754  0.16530557  0.05218186 -0.00728333  0.08290509
  0.02716788 -0.01751644  0.03076734  0.07763416 -0.0447522  -0.08089191
  0.05602587  0.05242533 -0.02828604 -0.09172738  0.03025765  0.00454364
 -0.09908947  0.08067819 -0.06636775  0.12974362 -0.02428513 -0.19275862
  0.03657972 -0.15781626 -0.06029916  0.03144246 -0.01001925  0.02373686
  0.08603629  0.05882581]",91
"[ 0.08570582 -0.03266984 -0.06610785  0.12745713 -0.0998087  -0.0177465
  0.00707577 -0.13088991  0.0642355   0.06625602  0.07794189  0.12811983
  0.04781917 -0.11771992  0.2115951   0.03254204  0.07601872  0.09847526
 -0.11772656  0.01741995 -0.03143671  0.09535706  0.02972076  0.14577447
 -0.09238234  0.02125002  0.0637144  -0.09339469 -0.03467157  0.00436174
 -0.00294092 -0.29765406 -0.03749727 -0.09662079 -0.04808823  0.00152489
  0.13738985  0.03900591 -0.06754534  0.1188364  -0.04265054 -0.07091337
  0.11712307 -0.10025024 -0.08043518  0.1461945  -0.09468938 -0.07280666
  0.17916428  0.01257731 -0.02360374  0.00255066  0.08071987 -0.05226113
 -0.03515318 -0.04996639  0.0369289  -0.06947517 -0.07137946  0.07896649
  0.08427317  0.02350525 -0.02195708 -0.07337448  0.064651    0.1657044
  0.01467057 -0.10834818  0.11041647 -0.12610412 -0.0005169   0.17108975
 -0.05054673 -0.08517816 -0.00565041 -0.02764042 -0.03176901  0.10746696
 -0.02699319 -0.02386247  0.172429   -0.01326299  0.03161667 -0.05388972
  0.0304992  -0.00124242  0.16657117 -0.0334546  -0.06815074  0.13286449
 -0.08718304  0.03378899  0.00051498 -0.1494016  -0.18272099 -0.00173457
 -0.07046078 -0.08891165  0.15848668  0.05263971 -0.00505436  0.08273018
  0.02293211 -0.01629145  0.03075783  0.07247046 -0.04625175 -0.08794327
  0.04705916  0.04581294 -0.04332813 -0.07944664  0.04750483  0.00317686
 -0.10190666  0.08285603 -0.06908397  0.1374148  -0.02570553 -0.18971756
  0.0281047  -0.1652297  -0.06501088  0.03357685 -0.01261419  0.01429589
  0.07975838  0.05104127]",94
"[ 0.07771004 -0.03906922 -0.0773545   0.1273274  -0.09657478 -0.00906607
 -0.00857765 -0.11237582  0.05766844  0.05829826  0.06989072  0.14676724
  0.05966206 -0.12075327  0.20525369  0.02162154  0.06859881  0.09258286
 -0.11894941  0.02007277 -0.01878005  0.1119121   0.02259976  0.14512868
 -0.09404656  0.0123478   0.05676197 -0.09901369 -0.03252405 -0.00607205
 -0.01682491 -0.29983416 -0.05444811 -0.08564749 -0.05257133 -0.00757567
  0.13464998  0.02773946 -0.05701796  0.11866316 -0.0557432  -0.06552404
  0.11974772 -0.10215535 -0.06679378  0.13370134 -0.09972494 -0.07158384
  0.17621255  0.01891375 -0.00980731 -0.00614179  0.09521987 -0.05470159
 -0.0465586  -0.04897649  0.03311628 -0.05673539 -0.07792214  0.06579157
  0.08068426  0.01882005 -0.02232901 -0.08374244  0.05889152  0.16959529
  0.01954539 -0.10744668  0.11095757 -0.12035821 -0.0065485   0.15706177
 -0.03880641 -0.08773442  0.00188908 -0.02591888 -0.04894242  0.11225377
 -0.02793449 -0.03930847  0.1809715  -0.02677088  0.0205757  -0.063154
  0.02118376  0.00059092  0.17318755 -0.03652628 -0.06685827  0.1429458
 -0.07906748  0.03907691 -0.00192587 -0.14574434 -0.18768872 -0.00289753
 -0.06540135 -0.09250468  0.1577895   0.04634145 -0.00465047  0.08111724
  0.02945863 -0.0208196   0.03624023  0.08301509 -0.03766614 -0.08040162
  0.05168029  0.06042672 -0.02656423 -0.09493849  0.03974215  0.00742662
 -0.10253811  0.08000215 -0.06877836  0.12819713 -0.01856252 -0.19159439
  0.03774773 -0.15921037 -0.05125067  0.03755824 -0.00994071  0.01637553
  0.09129965  0.06773108]",73
"[ 0.08133551 -0.03458777 -0.0666706   0.13266417 -0.09739336 -0.00951295
 -0.00528818 -0.12675339  0.07056785  0.06860308  0.07171778  0.1330514
  0.05310909 -0.12325298  0.20366177  0.03547977  0.07724838  0.09867675
 -0.11869293  0.01763076 -0.0247641   0.09919833  0.02973821  0.14420757
 -0.09000104  0.01602343  0.06213248 -0.09199738 -0.0435558   0.00731074
 -0.01061254 -0.29905295 -0.04336356 -0.1058654  -0.04687426 -0.00483974
  0.13595733  0.03284841 -0.06695341  0.11694431 -0.05074123 -0.07198235
  0.11106471 -0.10346854 -0.08144467  0.13690236 -0.09341718 -0.06968157
  0.18354636  0.01418878 -0.0170611   0.00325538  0.08062096 -0.05801068
 -0.04700964 -0.04780387  0.03727923 -0.0668458  -0.07313571  0.0749968
  0.08053957  0.02561769 -0.01904608 -0.07769401  0.06324332  0.17063728
  0.01707885 -0.10966627  0.11033716 -0.11930777  0.00500278  0.16116554
 -0.04668142 -0.09669212 -0.00878131 -0.0223246  -0.04564053  0.10854505
 -0.02693826 -0.02463972  0.18180333 -0.01784304  0.02212263 -0.05266863
  0.02047306 -0.00446361  0.15643398 -0.03365102 -0.06436146  0.12699096
 -0.09062748  0.03513651 -0.00080701 -0.14124796 -0.18514964 -0.00405535
 -0.07647718 -0.09033316  0.15601383  0.04757925 -0.00690675  0.08184307
  0.02089058 -0.01341978  0.03211131  0.07319634 -0.05179526 -0.08351215
  0.05564834  0.05626355 -0.03559858 -0.08240432  0.03870735  0.01309866
 -0.10733736  0.08625426 -0.07427995  0.13296966 -0.03332029 -0.19295815
  0.03132708 -0.16034633 -0.0624018   0.03069769 -0.01590398  0.0168964
  0.08609053  0.05732673]",94
"[ 0.08195839 -0.03905125 -0.07212874  0.13405581 -0.09015263 -0.01341227
 -0.00212781 -0.12348377  0.06304519  0.06858855  0.07606252  0.13753755
  0.04493691 -0.11853107  0.21216318  0.02289167  0.08719657  0.08519295
 -0.12039551  0.01650297 -0.01569445  0.11133506  0.02507123  0.13445896
 -0.09651373  0.01350691  0.06814994 -0.10218059 -0.03485093  0.00218452
 -0.02220014 -0.30295324 -0.05043594 -0.09680083 -0.04621068  0.00846103
  0.13210255  0.02799349 -0.06567725  0.11457621 -0.04009567 -0.0670374
  0.11967957 -0.09602547 -0.07663073  0.13871473 -0.09136429 -0.07066292
  0.17618306  0.01669246 -0.01443448  0.0008937   0.08774887 -0.05546353
 -0.04033476 -0.04142371  0.0333567  -0.0561092  -0.0751306   0.07057315
  0.08335548  0.01441934 -0.01674583 -0.07994598  0.0666443   0.1669728
  0.02229375 -0.12811151  0.10776608 -0.12106572 -0.01800812  0.16221738
 -0.04939857 -0.08888171 -0.00107571 -0.01652149 -0.03738382  0.10345242
 -0.02869189 -0.04157343  0.16887493 -0.02589026  0.02972099 -0.06639078
  0.02864155 -0.00171325  0.15298687 -0.02975459 -0.07269581  0.13978441
 -0.08990312  0.03578955 -0.0022742  -0.15482071 -0.18757367  0.00816477
 -0.07353362 -0.10075145  0.15644553  0.04542043 -0.0088965   0.08882567
  0.02410258 -0.01960051  0.02818982  0.08680906 -0.05224077 -0.08170927
  0.04431155  0.05828034 -0.026135   -0.08901052  0.04097199  0.00515308
 -0.10249642  0.07703534 -0.05428425  0.13173747 -0.01947475 -0.19108066
  0.03131112 -0.15888205 -0.06110714  0.03519278 -0.00757526  0.02662554
  0.07748911  0.04768581]",85
"[ 7.82972425e-02 -3.62013355e-02 -6.31143898e-02  1.23382106e-01
 -9.31298062e-02 -2.02488266e-02  1.77848153e-04 -1.22906193e-01
  5.68481945e-02  6.45077452e-02  8.08537155e-02  1.39719427e-01
  5.48760667e-02 -1.18341245e-01  2.07347333e-01  2.75577549e-02
  7.76824951e-02  9.04629380e-02 -1.17283061e-01  2.13948116e-02
 -1.86040699e-02  1.03282429e-01  2.08111890e-02  1.39184460e-01
 -9.68205780e-02  1.01307379e-02  6.84896037e-02 -1.03622310e-01
 -4.42118905e-02  2.49203178e-03 -1.78051330e-02 -2.99472153e-01
 -5.22019826e-02 -9.51609612e-02 -4.45836931e-02 -2.41878652e-03
  1.32659942e-01  2.65818648e-02 -7.09560588e-02  1.17134519e-01
 -3.93484421e-02 -7.14133605e-02  1.16406858e-01 -9.85632837e-02
 -8.14021751e-02  1.41922429e-01 -1.00453101e-01 -7.15587884e-02
  1.76941767e-01  1.48431817e-02 -8.95198900e-03  7.27100065e-03
  8.12682807e-02 -5.40855974e-02 -3.95090096e-02 -4.70291637e-02
  4.01066095e-02 -5.75722493e-02 -7.81872198e-02  7.22959265e-02
  8.17849711e-02  2.45290902e-02 -1.36203989e-02 -8.03757310e-02
  6.76089823e-02  1.65385976e-01  1.54005839e-02 -1.19737826e-01
  1.15759261e-01 -1.16465926e-01 -9.13221389e-03  1.58352315e-01
 -4.98618223e-02 -8.51615742e-02 -3.54315364e-03 -1.98208932e-02
 -4.28512208e-02  1.10372484e-01 -2.96023618e-02 -3.30954939e-02
  1.76018178e-01 -2.78027896e-02  2.80559957e-02 -6.05717748e-02
  2.56934687e-02  3.01473727e-03  1.56444103e-01 -3.43529582e-02
 -7.55301714e-02  1.36818454e-01 -8.27685073e-02  3.71009149e-02
 -2.65293126e-03 -1.53116301e-01 -1.87332883e-01 -1.15724548e-03
 -6.61002770e-02 -1.01602636e-01  1.52587727e-01  3.20833884e-02
 -5.75680053e-03  9.00511295e-02  2.70501133e-02 -1.56254340e-02
  3.77040133e-02  8.36068168e-02 -4.85778749e-02 -8.50087926e-02
  4.42689881e-02  5.72023056e-02 -3.11053861e-02 -8.10591057e-02
  4.38615680e-02  8.64523463e-03 -1.16964653e-01  7.91896433e-02
 -6.43779933e-02  1.23710200e-01 -1.51704634e-02 -1.91691220e-01
  3.05460803e-02 -1.66973993e-01 -5.76081201e-02  3.65985334e-02
 -1.08595388e-02  1.78186614e-02  8.82143900e-02  5.90919480e-02]",75
"[ 0.08520901 -0.0444208  -0.0722912   0.12831967 -0.09156166 -0.00671915
  0.00444069 -0.1191076   0.06698994  0.04962733  0.05929614  0.13057376
  0.05333461 -0.12629884  0.21618056  0.01258437  0.08729997  0.08613373
 -0.12471881  0.04347883 -0.0167834   0.1300204   0.03649274  0.13905315
 -0.09804234  0.02791569  0.05030747 -0.10218195 -0.00665666 -0.0111521
 -0.00114809 -0.28116518 -0.06846758 -0.070869   -0.05326809 -0.01281587
  0.12987012  0.04102853 -0.0482879   0.11572509 -0.06777417 -0.0412624
  0.09576251 -0.10379831 -0.04934511  0.12902927 -0.10608885 -0.06837316
  0.18284391  0.02103165 -0.00249383 -0.01558757  0.10166536 -0.0322593
 -0.06212559 -0.05303535  0.04871676 -0.05996098 -0.06856746  0.0753971
  0.0891431   0.02189375 -0.01842383 -0.07292727  0.07617064  0.14846414
 -0.01059049 -0.10618206  0.11484315 -0.13237405 -0.01280978  0.15333629
 -0.03305976 -0.10271848 -0.00239254 -0.01825886 -0.04000095  0.10230866
 -0.00598876 -0.06668607  0.16775735 -0.02108003  0.01001468 -0.07076997
  0.01515807 -0.00081662  0.19180185 -0.04125319 -0.06607159  0.14453575
 -0.08099093  0.04124238  0.0007052  -0.14205103 -0.18383786  0.00926986
 -0.07576859 -0.09597537  0.16107051  0.02939318  0.00352803  0.08003117
  0.0363029  -0.02406813  0.02218235  0.0693615  -0.05553854 -0.06870441
  0.0409612   0.07860659 -0.02345239 -0.10289803  0.02730599  0.01278473
 -0.11317317  0.09221324 -0.04832158  0.14783101 -0.03325853 -0.19616838
  0.03113412 -0.13914989 -0.06802215  0.03006585 -0.02478614  0.0032154
  0.08046701  0.07857934]",61
"[ 0.0784943  -0.03240319 -0.07049485  0.13152307 -0.08845471 -0.00642829
 -0.01026639 -0.11769964  0.06419005  0.06696887  0.06729128  0.14424396
  0.04830476 -0.12382306  0.20284061  0.02744775  0.08212855  0.09314798
 -0.11537547  0.01241032 -0.01247719  0.10569015  0.0243766   0.1434203
 -0.0952171   0.01117834  0.05849427 -0.09959339 -0.03481067  0.00208557
 -0.01366819 -0.29598278 -0.05318352 -0.09748314 -0.04727919 -0.00353665
  0.13417317  0.02000619 -0.05070326  0.11711536 -0.05819808 -0.06595921
  0.11765577 -0.10585164 -0.07680706  0.12869717 -0.09066916 -0.06889689
  0.18301666  0.01551532 -0.01569123 -0.00619103  0.09229349 -0.06003066
 -0.04365866 -0.04836055  0.04068271 -0.05883198 -0.07823184  0.06477667
  0.08141458  0.01821617 -0.02396393 -0.0849613   0.06202364  0.16884023
  0.02474589 -0.11876762  0.10894682 -0.11482745 -0.0078153   0.15846562
 -0.03811398 -0.09615301 -0.00622167 -0.02263252 -0.04919111  0.11207131
 -0.02372026 -0.04145988  0.1831585  -0.02909358  0.02402494 -0.06362989
  0.01792214 -0.00284195  0.15749675 -0.03078173 -0.06470741  0.13430728
 -0.0857944   0.0419865  -0.00211926 -0.14586027 -0.19098225  0.00793227
 -0.07442188 -0.09006958  0.16356717  0.0505918  -0.00233027  0.08176677
  0.02961568 -0.02600146  0.02938119  0.08485609 -0.04080556 -0.08113781
  0.05496691  0.06118551 -0.02157928 -0.09293688  0.03459964  0.00942976
 -0.10474306  0.07816143 -0.06763365  0.13088642 -0.01662681 -0.1895814
  0.03312875 -0.16107337 -0.05587933  0.03321411 -0.01154535  0.01860785
  0.09197258  0.0652547 ]",91
"[ 8.01116899e-02 -3.94587778e-02 -5.86258844e-02  1.26939341e-01
 -1.10700332e-01 -1.18906898e-02 -8.43427097e-06 -1.39313877e-01
  5.51805049e-02  6.80397153e-02  7.34723061e-02  1.31595716e-01
  5.18523231e-02 -1.17076047e-01  2.06476763e-01  3.78410146e-02
  8.43144804e-02  8.89179856e-02 -1.16246656e-01  2.49328855e-02
 -2.74424013e-02  1.06960095e-01  2.25127190e-02  1.40112996e-01
 -9.47081894e-02  2.04885919e-02  6.65499792e-02 -9.27751288e-02
 -4.13896888e-02 -2.53668730e-03 -1.04762278e-02 -2.93837547e-01
 -5.10896184e-02 -1.01035498e-01 -4.06216271e-02 -3.58841242e-03
  1.35596856e-01  4.87306677e-02 -7.51456022e-02  1.17526941e-01
 -4.37468439e-02 -6.32526353e-02  1.14981234e-01 -9.62181911e-02
 -7.25612864e-02  1.53479740e-01 -9.88000855e-02 -8.15305263e-02
  1.76318616e-01  2.01137047e-02 -5.06849959e-04  2.73748231e-03
  7.93899745e-02 -5.51764257e-02 -4.46079262e-02 -4.35819998e-02
  5.10273762e-02 -6.81020617e-02 -6.82893619e-02  7.51847625e-02
  8.08000565e-02  2.51756683e-02 -1.73112676e-02 -7.89197236e-02
  7.71600828e-02  1.64839536e-01  7.25606224e-03 -1.14624128e-01
  1.14183463e-01 -1.20046906e-01 -5.23872953e-03  1.60332039e-01
 -4.41232733e-02 -9.54544619e-02 -3.67549341e-03 -2.34028529e-02
 -3.30095515e-02  1.08932860e-01 -2.25891341e-02 -3.04207932e-02
  1.66468024e-01 -2.31816005e-02  1.92308966e-02 -6.29573241e-02
  2.60906592e-02  7.78182596e-03  1.56966940e-01 -2.92003602e-02
 -7.91328177e-02  1.41850740e-01 -7.87663087e-02  3.66131887e-02
 -5.44134760e-04 -1.52422890e-01 -1.76752046e-01 -5.89669636e-03
 -6.64317980e-02 -1.02342568e-01  1.50042415e-01  4.07675654e-02
 -9.84664820e-03  9.67032313e-02  2.60590296e-02 -6.77605672e-03
  2.24694572e-02  8.16060305e-02 -7.61240274e-02 -8.40647742e-02
  4.39762883e-02  5.63998930e-02 -3.61891389e-02 -8.45074803e-02
  3.85442786e-02  1.41322659e-02 -1.17112815e-01  8.74550343e-02
 -5.76468185e-02  1.18354142e-01 -2.43661236e-02 -1.84011593e-01
  3.18912007e-02 -1.68682575e-01 -5.76970093e-02  2.08234657e-02
 -1.94465853e-02  1.88831165e-02  7.96215981e-02  5.19525409e-02]",88
